sinh_0820|æṉdili bæṉda śāstṝn vahansēṭa abhivādanaya kaḷāhu ya.|ඇඳිලි බැඳ ශාස්තෲන් වහන්සේට අභිවාදනය කළාහු ය.|mettananda
sinh_0821|æbǣrtu - vividha ardha kālīna sēvayaṭa uvamanāyi.|ඇබෑර්තු - විවිධ අර්ධ කාලීන සේවයට උවමනායි.|mettananda
sinh_0822|æmætivarungē liyumvalaṭa, namut gōṭhābhaya janādhipatitumā dennē ehema novē. anna ē saṁskṛtiya mulin upuṭā dānna ōna.|ඇමැතිවරුන්ගේ ලියුම්වලට, නමුත් ගෝඨාභය ජනාධිපතිතුමා දෙන්නේ එහෙම නොවේ. අන්න ඒ සංස්කෘතිය මුලින් උපුටා දාන්න ඕන.|mettananda
sinh_0823|æmerikāva meraṭaṭa pænavū ārakşaka upakaraṇa apanayana sīmā lihil karayi.|ඇමෙරිකාව මෙරටට පැනවූ ආරක්ෂක උපකරණ අපනයන සීමා ලිහිල් කරයි.|mettananda
sinh_0824|æmbulvæṭi puṭuvek upannē vē. bhāgyavatun vahansēṭa me pavat sælakaḷaha.|ඇඹුල්වැටි පුටුවෙක් උපන්නේ වේ. භාග්‍යවතුන් වහන්සේට මෙ පවත් සැලකළහ.|mettananda
sinh_0825|æya uturē kāntāvangē ayitivāsikam surækīmē saṁvidhānayē mannārama distrikkaya niyōjanaya karaṇa tænættiyayi.|ඇය උතුරේ කාන්තාවන්ගේ අයිතිවාසිකම් සුරැකීමේ සංවිධානයේ මන්නාරම දිස්ත්‍රික්කය නියෝජනය කරණ තැනැත්තියයි.|mettananda
sinh_0826|æyaṭa da taruṇa vū gæmburu vū nāda æti tep hī pahara ivasanu samat riyahis væni daḷa æti bara usulana hastiyaku eḷævūha.|ඇයට ද තරුණ වූ ගැඹුරු වූ නාද ඇති තෙප් හී පහර ඉවසනු සමත් රියහිස් වැනි දළ ඇති බර උසුලන හස්තියකු එළැවූහ.|mettananda
sinh_0827|ælum karana deyak næti vīma dukaki. satvayan an siyallaṭa ma vaḍā ælum karanuyē sukhayaṭa ya.|ඇලුම් කරන දෙයක් නැති වීම දුකකි. සත්වයන් අන් සියල්ලට ම වඩා ඇලුම් කරනුයේ සුඛයට ය.|mettananda
sinh_0828|ælōsiyasgē durakatanayaṭa æmatum labāgat ayagē nāmalēkhanaya anāvaraṇaya karanna.|ඇලෝසියස්ගේ දුරකතනයට ඇමතුම් ලබාගත් අයගේ නාමලේඛනය අනාවරණය කරන්න.|mettananda
sinh_0829|ælmen kelesvanaya haṭagattē ya, no ælmen siṉdeyi. kuḍā darakaḍakaṭa nægī (siṭiyahu) mahamuhudehi yam sē kiṉdennē da,|ඇල්මෙන් කෙලෙස්වනය හටගත්තේ ය, නො ඇල්මෙන් සිඳෙයි. කුඩා දරකඩකට නැගී (සිටියහු) මහමුහුදෙහි යම් සේ කිඳෙන්නේ ද,|mettananda
sinh_0830|ævangāḍ āyatanaya nāvika hamudāvaṭa pavarā gænīmen pasuva labana ādāyama gæna vividha katā tibenavā.|ඇවන්ගාඩ් ආයතනය නාවික හමුදාවට පවරා ගැනීමෙන් පසුව ලබන ආදායම ගැන විවිධ කතා තිබෙනවා.|mettananda
sinh_0831|ævæta naṁvā vyakta pratibala mahaṇakhu visin mesē dænviyæ yutu:.|ඇවැත නංවා ව්‍යක්ත ප්‍රතිබල මහණක්හු විසින් මෙසේ දැන්වියැ යුතු:.|mettananda
sinh_0832|ævætaṭa piḷiyam nokirīmehi ukevnikamhi dharmakarmadvādaśakaya nimiyē ya.|ඇවැතට පිළියම් නොකිරීමෙහි උකෙව්නිකම්හි ධර්‍මකර්‍මද්වාදශකය නිමියේ ය.|mettananda
sinh_0833|ævæt no vē.|ඇවැත් නො වේ.|mettananda
sinh_0834|ævæt piḷisan pamaṇin ohuṭa pirivesa da dī dedenāṭa ma mānata diya yutu.|ඇවැත් පිළිසන් පමණින් ඔහුට පිරිවෙස ද දී දෙදෙනාට ම මානත දිය යුතු.|mettananda
sinh_0835|ævætni śāriputrayeni, kima? ē māgē kayehi venasbavek hō iṉdurangē venasvīmek hō vannē da? (no vannē ma ya.|ඇවැත්නි ශාරිපුත්‍රයෙනි, කිම? ඒ මාගේ කයෙහි වෙනස්බවෙක් හෝ ඉඳුරන්ගේ වෙනස්වීමෙක් හෝ වන්නේ ද? (නො වන්නේ ම ය.|mettananda
sinh_0836|ævætni śārīputrayeni, ketekin asvæsumaṭa pæmiṇiyē vē dæ yi.|ඇවැත්නි ශාරීපුත්‍රයෙනි, කෙතෙකින් අස්වැසුමට පැමිණියේ වේ දැ යි.|mettananda
sinh_0837|ævætni śārīputrayeni, no pamā vīmaṭa sudusu yi.|ඇවැත්නි ශාරීපුත්‍රයෙනි, නො පමා වීමට සුදුසු යි.|mettananda
sinh_0838|ævætni śārīputrayeni, vedanā vedanā vedanā yi kiyanu læbē.|ඇවැත්නි ශාරීපුත්‍රයෙනි, වෙදනා වෙදනා වෙදනා යි කියනු ලැබේ.|mettananda
sinh_0839|ævætni, 'mahaṇa, manōbhāvanīya bhikşūhu daknaṭa veta eḷæmbennaṭa me saya kalya'yi mā visin bhāgyavatun vahansē vetin hamuyehi asana ladi.|ඇවැත්නි, “මහණ, මනෝභාවනීය භික්‍ෂූහු දක්නට වෙත එළැඹෙන්නට මෙ සය කල්ය”යි මා විසින් භාග්‍යවතුන් වහන්සේ වෙතින් හමුයෙහි අසන ලදි.|mettananda
sinh_0840|ævætni, apagē śāstṛn vahansē mē anusas dækæ rūpayehi chandarāgaya næsīma pavasana sēka.|ඇවැත්නි, අපගේ ශාස්තෘන් වහන්සේ මේ අනුසස් දැකැ රූපයෙහි ඡන්දරාගය නැසීම පවසන සේක.|mettananda
sinh_0841|ævætni, esē yæ yi sāṇavāsī āyuşmat sambhūta sthavirayan vahansē āyuşmat yasa kākaṇḍakaputra sthavirayan vahansēṭa piḷivadan dunha.|ඇවැත්නි, එසේ යැ යි සාණවාසී ආයුෂ්මත් සම්භූත ස්ථවිරයන් වහන්සේ ආයුෂ්මත් යස කාකණ්ඩකපුත්‍ර ස්ථවිරයන් වහන්සේට පිළිවදන් දුන්හ.|mettananda
sinh_0842|ævætni, ē āciṇṇakappaya nam kavarē dæ yi.|ඇවැත්නි, ඒ ආචිණ්ණකප්පය නම් කවරේ දැ යි.|mettananda
sinh_0843|ævætni, ē bhāgyavatun vahansē data yutta daniti.|ඇවැත්නි, ඒ භාග්‍යවතුන් වහන්සේ දත යුත්ත දනිති.|mettananda
sinh_0844|ævætni, ē mama pasu kālayehi sarvaprakārayen ākāsānañcāyatanaya ikmavā viññāṇaya ananta ya yi viññāṇñcāyatanaṭa pæmiṇa visuvemi.|ඇවැත්නි, ඒ මම පසු කාලයෙහි සර්‍වප්‍රකාරයෙන් ආකාසානඤ්චායතනය ඉක්මවා විඤ්ඤාණය අනන්ත ය යි විඤ්ඤාණ්ඤ්චායතනට පැමිණ විසුවෙමි.|mettananda
sinh_0845|ævætni, pasiṉduran visin niḥsṛta, pariśuddha, manōvignānayen 'ākāśaya ananta'yayi ākāśānantyāyatanaya data yutuya.|ඇවැත්නි, පසිඳුරන් විසින් නිඃසෘත, පරිශුද්ධ, මනෝවිඥානයෙන් ‘ආකාශය අනන්ත’යයි ආකාශානන්ත්‍යායතනය දත යුතුය.|mettananda
sinh_0846|ævætni, mama mehi gijukuḷupavven basnem ahasa yana piṇḍak diṭimi.|ඇවැත්නි, මම මෙහි ගිජුකුළුපව්වෙන් බස්නෙම් අහස යන පිඬක් දිටිමි.|mettananda
sinh_0847|ævætni, mahaṇahu visin 'kima, mama guṇa makannem, yugagrāha ættem vem dæ'yi tamā visin ma tamā gæna mesē nuvaṇin sælakiya yutu ya.|ඇවැත්නි, මහණහු විසින් “කිම, මම ගුණ මකන්නෙම්, යුගග්‍රාහ ඇත්තෙම් වෙම් දැ”යි තමා විසින් ම තමා ගැන මෙසේ නුවණින් සැලකිය යුතු ය.|mettananda
sinh_0848|ævætni, metekinudu āryyaśrāvaka temē samyagdṛşṭika veyi.|ඇවැත්නි, මෙතෙකිනුදු ආර්‍ය්‍යශ්‍රාවක තෙමේ සම්‍යග්දෘෂ්ටික වෙයි.|mettananda
sinh_0849|ævætni, mesē puḷuvusnā lada tepi ævætni, apagē śāstṝn vahansē chandarāgaya næsīma pavasana sēkæ yi mesē prakāśa karavu.|ඇවැත්නි, මෙසේ පුළුවුස්නා ලද තෙපි ඇවැත්නි, අපගේ ශාස්තෲන් වහන්සේ ඡන්දරාගය නැසීම පවසන සේකැ යි මෙසේ ප්‍රකාශ කරවු.|mettananda
sinh_0850|ævætni, mesē vāsa karana ē mahaṇahu karā māra temē cakşurdvārayenudu eḷæmbeyi, śrotradvārayenudu.|ඇවැත්නි, මෙසේ වාස කරන ඒ මහණහු කරා මාර තෙමේ චක්ෂුර්ද්වාරයෙනුදු එළැඹෙයි, ශ්‍රොත්‍රද්වාරයෙනුදු.|mettananda
sinh_0851|ævætni, yamek mē ariaṭagi magin samanvāgata da, mē temē bambasæri ya yi kiyanu læbē.|ඇවැත්නි, යමෙක් මේ අරිඅටගි මගින් සමන්‍වාගත ද, මේ තෙමේ බඹසැරි ය යි කියනු ලැබේ.|mettananda
sinh_0852|ævætni, yam kaleka maha muhudehi puruşa pramāṇa satak jalaya siṭī da, puruşa pramāṇa sayak.|ඇවැත්නි, යම් කලෙක මහ මුහුදෙහි පුරුෂ ප්‍රමාණ සතක් ජලය සිටී ද, පුරුෂ ප්‍රමාණ සයක්.|mettananda
sinh_0853|ævætni, yam niyarak gena 'mē dahamhu ēkārttha veti, vyañjanamātra ma venasi'yi kiyahedda, mē ē niyara veyi.|ඇවැත්නි, යම් නියරක් ගෙන “මේ දහම්හු ඒකාර්‍ත්‍ථ වෙති, ව්‍යඤ්ජනමාත්‍ර ම වෙනසි”යි කියහෙද්ද, මේ ඒ නියර වෙයි.|mettananda
sinh_0854|ævætni, yam rāgakşayayek dvēşakşayayek mōhakşayayek vē nam mē bambasara keḷavarayi.|ඇවැත්නි, යම් රාගක්‍ෂයයෙක් ද්වේෂක්‍ෂයයෙක් මෝහක්‍ෂයයෙක් වේ නම් මේ බඹසර කෙළවරයි.|mettananda
sinh_0855|ævætni, yam sē naḷakaḷap dekak ovunovun æsuru koṭa siṭunē da, ævætni, eseyin ma nāmarūpa pratyayayen viññāṇaya vē.|ඇවැත්නි, යම් සේ නළකළප් දෙකක් ඔවුනොවුන් ඇසුරු කොට සිටුනේ ද, ඇවැත්නි, එසෙයින් ම නාමරූප ප්‍රත්‍යයයෙන් විඤ්ඤාණය වේ.|mettananda
sinh_0856|ævætni, rāgayen ratvūyē, maḍanā laduyē, gat sitætiyē kayin dusirit karayi.|ඇවැත්නි, රාගයෙන් රත්වූයේ, මඩනා ලදුයේ, ගත් සිතැතියේ කයින් දුසිරිත් කරයි.|mettananda
sinh_0857|ævætni, vēdanāvehi no ælena, vēdanāvehi no æluṇu, vēdanāvehi satuṭu no vū.|ඇවැත්නි, වේදනාවෙහි නො ඇලෙන, වේදනාවෙහි නො ඇලුණු, වේදනාවෙහි සතුටු නො වූ.|mettananda
sinh_0858|ævætni, śārīputrayeni, no pamā vīmaṭa sudusu yi.|ඇවැත්නි, ශාරීපුත්‍රයෙනි, නො පමා වීමට සුදුසු යි.|mettananda
sinh_0859|ævætni, śubhakṛtsnaka deviyan sē vū kāyaikatvaya (kayin ek baṉdu bava) æti, pratisandhisaṁgnāvagē da ēkatvaya æti satva kenek æta.|ඇවැත්නි, ශුභකෘත්ස්නක දෙවියන් සේ වූ කායෛකත්‍වය (කයින් එක් බඳු බව) ඇති, ප්‍රතිසන්‍ධිසංඥාවගේ ද ඒකත්‍වය ඇති සත්‍ව කෙනෙක් ඇත.|mettananda
sinh_0860|ævisumvitehi ē hidikulā ādīhu ekaṭa avulvūvāhu vet. bhāgyavatun vahansēṭa me pavat sælakaḷāha.|ඇවිසුම්විතෙහි ඒ හිදිකුලා ආදීහු එකට අවුල්වූවාහු වෙත්. භාග්‍යවතුන් වහන්සේට මෙ පවත් සැලකළාහ.|mettananda
sinh_0861|æsa da rūpa da, kana da haṇḍa da, næhæya da gaṉda da, diva da rasa da, kaya da hæpena dǣ da, manasa da daham da yana mohuya.|ඇස ද රූප ද, කන ද හඬ ද, නැහැය ද ගඳ ද, දිව ද රස ද, කය ද හැපෙන දෑ ද, මනස ද දහම් ද යන මොහුය.|mettananda
sinh_0862|æsa da rūpayō da kaya da spraşṭavyayō da yana mē rūpaskandha yi.|ඇස ද රූපයෝ ද කය ද ස්ප්‍රෂ්ටව්‍යයෝ ද යන මේ රූපස්කන්ධ යි.|mettananda
sinh_0863|æsaṭa behet damana yantrayak hadā lovak dinū ānandīya putā.|ඇසට බෙහෙත් දමන යන්ත්‍රයක් හදා ලොවක් දිනූ ආනන්දීය පුතා.|mettananda
sinh_0864|æsaṭa hamuvīmen yamak dat kalhi penuṇēya kiyā hō duṭuyēya kiyā hō kiyati.|ඇසට හමුවීමෙන් යමක් දත් කල්හි පෙනුණේය කියා හෝ දුටුයේය කියා හෝ කියති.|mettananda
sinh_0865|æsaya, kanaya, nāsayaya, divaya, kayaya, hṛdayaya yana mē sthānayanhi sita pahaḷa vē.|ඇසය, කනය, නාසයය, දිවය, කයය, හෘදයය යන මේ ස්ථානයන්හි සිත පහළ වේ.|mettananda
sinh_0866|æsīma yana vacanayen dækvennē haṇḍa dannā vū sitaya.|ඇසීම යන වචනයෙන් දැක්වෙන්නේ හඬ දන්නා වූ සිතය.|mettananda
sinh_0867|æsehi rūpayak gæṭuṇu kalhi eya piḷibaṉda dænumak hevat sitak pahaḷa vē.|ඇසෙහි රූපයක් ගැටුණු කල්හි එය පිළිබඳ දැනුමක් හෙවත් සිතක් පහළ වේ.|mettananda
sinh_0868|æs ættē namut ē durgandhayen æsvalin dirāpat vannē ya.|ඇස් ඇත්තේ නමුත් ඒ දුර්‍ගන්‍ධයෙන් ඇස්වලින් දිරාපත් වන්නේ ය.|mettananda
sinh_0870|æspahasa nisā suva vū hō duk vū hō noduk nosuva vū hō yam mē viṉdumek upadī nam he da dukæ yi dakī.|ඇස්පහස නිසා සුව වූ හෝ දුක් වූ හෝ නොදුක් නොසුව වූ හෝ යම් මේ විඳුමෙක් උපදී නම් හෙ ද දුකැ යි දකී.|mettananda
sinh_0871|ǣ ambalangoḍa upan kāntāvaki. raṇāla sudævila gamaṭa ǣ pæmiṇiyē vivāhayat samaṉga ya.|ඈ අම්බලන්ගොඩ උපන් කාන්තාවකි. රණාල සුදැවිල ගමට ඈ පැමිණියේ විවාහයත් සමඟ ය.|mettananda
sinh_0872|ǣ piḷibaṉda kāmayen matvūyemi. tī samīpayaṭa āyemi. idin avasara labannemi nam api dedena ek væ vasamu.|ඈ පිළිබඳ කාමයෙන් මත්වූයෙමි. තී සමීපයට ආයෙමි. ඉදින් අවසර ලබන්නෙමි නම් අපි දෙදෙන එක් වැ වසමු.|mettananda
sinh_0873|ikut daśaka pahak ætuḷata javipe kærali dekakaṭa nāyakatvaya dunnēya.|ඉකුත් දශක පහක් ඇතුළත ජවිපෙ කැරලි දෙකකට නායකත්වය දුන්නේය.|mettananda
sinh_0874|ikbiti (māna vaśayen) 'hūm! hūm!' ya yi śabda karaṇa svabhāvaya æti ektarā bamuṇek bhāgyavatun vahansē væḍahun tænaṭa pæmiṇiyē ya.|ඉක්බිති (මාන වශයෙන්) “හූම්! හූම්!” ය යි ශබ්ද කරණ ස්වභාවය ඇති එක්තරා බමුණෙක් භාග්‍යවතුන් වහන්සේ වැඩහුන් තැනට පැමිණියේ ය.|mettananda
sinh_0875|ikbiti atīta karmayen haṭagannā rūpayan gē tilakuṇu bæliya yutu ya. karmayen haṭagannā rūpayō dvāra vaśayen sælakiya yutu ya.|ඉක්බිති අතීත කර්මයෙන් හටගන්නා රූපයන් ගේ තිලකුණු බැලිය යුතු ය. කර්මයෙන් හටගන්නා රූපයෝ ද්වාර වශයෙන් සැලකිය යුතු ය.|mettananda
sinh_0876|ikbiti an deviyek bhāgyavatun vahansē samīpayehi mē prītivākyaya pahaḷa kaḷē ya:|ඉක්බිති අන් දෙවියෙක් භාග්‍යවතුන් වහන්සේ සමීපයෙහි මේ ප්‍රීතිවාක්‍යය පහළ කළේ ය:|mettananda
sinh_0877|ikbiti ariyagāla tissa ran amuran ādiya gedara pamuṇuvā noyek dānādi pinkam koṭa ehima vasayi.|ඉක්බිති අරියගාල තිස්ස රන් අමුරන් ආදිය ගෙදර පමුණුවා නොයෙක් දානාදි පින්කම් කොට එහිම වසයි.|mettananda
sinh_0878|ikbiti assalāyanayeni, brāhmaṇarşīhu sat dena kāḷadēvala ṛşihaṭa 'vasalaya bhasma vava'yi śāpa kaḷaha.|ඉක්බිති අස්සලායනයෙනි, බ්‍රාහ්මණර්ෂීහු සත් දෙන කාළදේවල ඍෂිහට ‘වසලය භස්ම වව’යි ශාප කළහ.|mettananda
sinh_0879|ikbiti āyuşmat rēvata sthavirayan vahansē soreyya nuvarin saḍkassa nuvaraṭa væḍiyaha.|ඉක්බිති ආයුෂ්මත් රේවත ස්ථවිරයන් වහන්සේ සොරෙය්‍ය නුවරින් සඩ්කස්ස නුවරට වැඩියහ.|mettananda
sinh_0880|ikbiti āyuşmat seyyasaka temē kæmæti tāk væḷæṉdī ya.|ඉක්බිති ආයුෂ්මත් සෙය්‍යසක තෙමේ කැමැති තාක් වැළැඳී ය.|mettananda
sinh_0881|ikbiti āyuşmat sōṇasthavira temē savas kālayehi vivēkayen nægī siṭiyē mahākātyāyana sthavirayan vahansē veta giyē ya.|ඉක්බිති ආයුෂ්මත් සෝණස්ථවිර තෙමේ සවස් කාලයෙහි විවේකයෙන් නැගී සිටියේ මහාකාත්‍යායන ස්ථවිරයන් වහන්සේ වෙත ගියේ ය.|mettananda
sinh_0882|ikbiti æya asvas lada bava dænæ æyaṭa tepul kī,|ඉක්බිති ඇය අස්වස් ලද බව දැනැ ඇයට තෙපුල් කී,|mettananda
sinh_0883|ikbiti e nāgatemē bhikşūnṭa mē kāraṇaya dænvī ya.|ඉක්බිති එ නාගතෙමේ භික්‍ෂූන්ට මේ කාරණය දැන්වී ය.|mettananda
sinh_0884|ikbiti e ruduru bamuṇu vælak datin siṉdægenæ vælin dǣt bæṉdæ vælin pahara dina.|ඉක්බිති එ රුදුරු බමුණු වැලක් දතින් සිඳැගෙනැ වැලින් දෑත් බැඳැ වැලින් පහර දින.|mettananda
sinh_0885|ikbiti ektarā sattva kenek da, āyu gevīmen hō pin gevīmen hō ābhassara lovin sæva ē bambavimanaṭa, ohugē sahabhāvayaṭa pæmiṇet.|ඉක්බිති එක්තරා සත්ත්ව කෙනෙක් ද, ආයු ගෙවීමෙන් හෝ පින් ගෙවීමෙන් හෝ ආභස්සර ලොවින් සැව ඒ බඹවිමනට, ඔහුගේ සහභාවයට පැමිණෙත්.|mettananda
sinh_0886|ikbiti ē deviyā āyuşmat sāḷha sthavirayan vahansēṭa meya kīya.|ඉක්බිති ඒ දෙවියා ආයුෂ්මත් සාළ්හ ස්ථවිරයන් වහන්සේට මෙය කීය.|mettananda
sinh_0887|ikbiti ē bamuṇāhaṭa 'mama aḷut talat aḷut mī pæṇit buddhapramukhasaṅghayāṭa dennem nam yehekæ' yi mē sit vi ya.|ඉක්බිති ඒ බමුණාහට “මම අළුත් තලත් අළුත් මී පැණිත් බුද්ධප්‍රමුඛසඞ්ඝයාට දෙන්නෙම් නම් යෙහෙකැ” යි මේ සිත් වි ය.|mettananda
sinh_0888|ikbiti ē bhikşūhu bhāgyavatun vahansēṭa epavat sæḷa kaḷaha.|ඉක්බිති ඒ භික්‍ෂූහු භාග්‍යවතුන් වහන්සේට එපවත් සැළ කළහ.|mettananda
sinh_0889|ikbiti ē bhikşūhu bhāgyavatun vahansēṭa mepavat sæḷa kaḷaha.|ඉක්බිති ඒ භික්‍ෂූහු භාග්‍යවතුන් වහන්සේට මෙපවත් සැළ කළහ.|mettananda
sinh_0890|ikbiti ē mahaṇahu bhāgyavatunvahansēṭa e pavat sæḷa kaḷaha.|ඉක්බිති ඒ මහණහු භාග්‍යවතුන්වහන්සේට එ පවත් සැළ කළහ.|mettananda
sinh_0891|ikbiti ohu bojun saṉdahā hun kalhi ek bhikşuvak piṇḍu piṇisa hæsiremin etænaṭa pæmiṇiyēya.|ඉක්බිති ඔහු බොජුන් සඳහා හුන් කල්හි එක් භික්ෂුවක් පිඬු පිණිස හැසිරෙමින් එතැනට පැමිණියේය.|mettananda
sinh_0892|ikbiti kākaṇḍakaputra vū āyuşmat yasa sthavirayan vahansē anuduta bhikşuva samaga vēsāliyaṭa pivisa viśālā nuvara væsi upāsakayanṭa meya kīha.|ඉක්බිති කාකණ්ඩකපුත්‍ර වූ ආයුෂ්මත් යස ස්ථවිරයන් වහන්සේ අනුදුත භික්‍ෂුව සමග වේසාලියට පිවිස විශාලා නුවර වැසි උපාසකයන්ට මෙය කීහ.|mettananda
sinh_0893|ikbiti kipiyā vū māgē nændaṇiyō maṭa moholin pahara dunha. urahisa siṉdalūha. mā nasālūha. kalak jīvatvannaṭa no hæki vīmi.|ඉක්බිති කිපියා වූ මාගේ නැන්දණියෝ මට මොහොලින් පහර දුන්හ. උරහිස සිඳලූහ. මා නසාලූහ. කලක් ජීවත්වන්නට නො හැකි වීමි.|mettananda
sinh_0894|ikbiti taṇhā . api . mæṉdumviya itirinves siyak mavā gannamō nam manāmænuyi.|ඉක්බිති තණ්හා ... අපි ... මැඳුම්විය ඉතිරින්වෙස් සියක් මවා ගන්නමෝ නම් මනාමැනුයි.|mettananda
sinh_0895|ikbiti trapuşya-bhallika veḷendō atsuṇu da mīpiṇḍu da geṇa bhāgyavatun vahansē væḍa hun tænaṭa giyaha.|ඉක්බිති ත්‍රපුෂ්‍ය-භල්ලික වෙළෙන්දෝ අත්සුණු ද මීපිඬු ද ගෙණ භාග්‍යවතුන් වහන්සේ වැඩ හුන් තැනට ගියහ.|mettananda
sinh_0896|ikbiti paccēkabrahma vū subrahma da paccēka brahma vū suddhāvāsa da bhāgyavatun vahansē veta eḷambiyaha.|ඉක්බිති පච්චේකබ්‍රහ්ම වූ සුබ්‍රහ්ම ද පච්චේක බ්‍රහ්ම වූ සුද්ධාවාස ද භාග්‍යවතුන් වහන්සේ වෙත එළඹියහ.|mettananda
sinh_0897|ikbiti buduraja tema dara geṇa gini dælvī ya. ehi ē dara no dælvini. ē budurajungē prātihāryyayaki.|ඉක්බිති බුදුරජ තෙම දර ගෙණ ගිනි දැල්වී ය. එහි ඒ දර නො දැල්විනි. ඒ බුදුරජුන්ගේ ප්‍රාතිහාර්‍ය්‍යයකි.|mettananda
sinh_0898|ikbiti brahmāyu bamuṇu satiyak muḷullehi budupāmok biksaṉgun praṇīta khādyayen bhōjyayen siyatin sætæpvī, pæværī.|ඉක්බිති බ්‍රහ්මායු බමුණු සතියක් මුළුල්ලෙහි බුදුපාමොක් බික්සඟුන් ප්‍රණීත ඛාද්‍යයෙන් භෝජ්‍යයෙන් සියතින් සැතැප්වී, පැවැරී.|mettananda
sinh_0899|ikbiti bhāgyavatun vahansē ambalaṭṭhikā uyanehi rājāgārayehi (raja gehi) biksaṉgana samaṉga ek ræyak navātænaṭa eḷæmbisēka.|ඉක්බිති භාග්‍යවතුන් වහන්සේ අම්බලට්ඨිකා උයනෙහි රාජාගාරයෙහි (රජ ගෙහි) බික්සඟන සමඟ එක් රැයක් නවාතැනට එළැඹිසේක.|mettananda
sinh_0900|ikbiti bhāgyavatun vahansē kapilavatthuvehi kæmati tāk kal væsa vēsāliya balā cārikāvaṭa piṭatva væḍi sēka.|ඉක්බිති භාග්‍යවතුන් වහන්සේ කපිලවත්‍ථුවෙහි කැමති තාක් කල් වැස වේසාලිය බලා චාරිකාවට පිටත්ව වැඩි සේක.|mettananda
sinh_0901|ikbiti bhāgyavatun vahansē tamanvahansēgē pavivēkaya da dæna ē mahaætugē sitehi adahasa da dæna ē vēlehi mē prītivākyaya pævætvūha:|ඉක්බිති භාග්‍යවතුන් වහන්සේ තමන්වහන්සේගේ පවිවේකය ද දැන ඒ මහඇතුගේ සිතෙහි අදහස ද දැන ඒ වේලෙහි මේ ප්‍රීතිවාක්‍යය පැවැත්වූහ:|mettananda
sinh_0902|ikbiti bhāgyavatun vahansē pāṭaligam væsi upāsakayan æmatū sēka: 'gæhæviyani, dusilhugē silvipatti mē dos paseki.|ඉක්බිති භාග්‍යවතුන් වහන්සේ පාටලිගම් වැසි උපාසකයන් ඇමතූ සේක: “ගැහැවියනි, දුසිල්හුගේ සිල්විපත්ති මේ දොස් පසෙකි.|mettananda
sinh_0903|ikbiti bhāgyavatun vahansē bhikşūn æmatū sēka.|ඉක්බිති භාග්‍යවතුන් වහන්සේ භික්‍ෂූන් ඇමතූ සේක.|mettananda
sinh_0904|ikbiti bhāgyavatun vahansē.|ඉක්බිති භාග්‍යවතුන් වහන්සේ.|mettananda
sinh_0905|ikbiti mahaṇa ves gat migalaṇḍika temē ekadavasakin ek mahaṇakudu diviyen tora kaḷēya.|ඉක්බිති මහණ වෙස් ගත් මිගලණ්ඩික තෙමේ එකදවසකින් එක් මහණකුදු දිවියෙන් තොර කළේය.|mettananda
sinh_0906|ikbiti mahinda yæ iṭṭhiya yæ uttiya yæ esē ma sambala yæ paṇḍita vū bhadda nāma yæ mahapæṇæti mē rahathu dambadivin mehi væḍiyaha.|ඉක්බිති මහින්‍ද යැ ඉට්ඨිය යැ උත්තිය යැ එසේ ම සම්බල යැ පණ්ඩිත වූ භද්ද නාම යැ මහපැණැති මේ රහත්හු දඹදිවින් මෙහි වැඩියහ.|mettananda
sinh_0907|ikbiti meṇḍaka gæhævi temē 'kole ni, esē nam bohō luṇu da tel da mī da sahal da kǣ yutu dē da gælvala paṭavā geṇa evu.|ඉක්බිති මෙණ්ඩක ගැහැවි තෙමේ “කොලෙ නි, එසේ නම් බොහෝ ලුණු ද තෙල් ද මී ද සහල් ද කෑ යුතු දේ ද ගැල්වල පටවා ගෙණ එවු.|mettananda
sinh_0908|ikbiti raja savasvaruyehi mesē kiyannē ya: embā puruşaya, ē vadhyamāna puruşayā kesē vē dæ'yi.|ඉක්බිති රජ සවස්වරුයෙහි මෙසේ කියන්නේ ය: එම්බා පුරුෂය, ඒ වධ්‍යමාන පුරුෂයා කෙසේ වේ දැ’යි.|mettananda
sinh_0909|ikbiti rajagahanuvara væsi keḷembi gaṇayā magadheśvara vū seniya bimbisāra raju veta giyē ya.|ඉක්බිති රජගහනුවර වැසි කෙළෙඹි ගණයා මගධෙශ්වර වූ සෙනිය බිම්බිසාර රජු වෙත ගියේ ය.|mettananda
sinh_0910|ikbiti rojamalla temē væsū dora æti ē veheraṭa niśśabda va pæmiṇa ikman no vī ālindayaṭa pivisa kārā aguḷaṭa taṭṭu keḷē ya.|ඉක්බිති රොජමල්ල තෙමේ වැසූ දොර ඇති ඒ වෙහෙරට නිශ්ශබ්ද ව පැමිණ ඉක්මන් නො වී ආලින්‍දයට පිවිස කාරා අගුළට තට්ටු කෙළේ ය.|mettananda
sinh_0911|ikbiti vesaturu maharaja ambudaruvan basvā dhanaya soyana bamuṇāṭa rathaya dī asvæsī.|ඉක්බිති වෙසතුරු මහරජ අඹුදරුවන් බස්වා ධනය සොයන බමුණාට රථය දී අස්වැසී.|mettananda
